"1686-03-19","1686","393","5472","3","mardi","1680","Boyer (Claude, abbé) pseud : Pader d'Assézan","Antigone","tragédie","5","vers","0","0",,"9","4801","1686","1686","1"
"1686-03-23","1686","591","5322","3","samedi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-03-29","1686","545","5322","3","vendredi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-04-01","1686","569","5596","4","lundi","1680","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1687-02-18","1687","401","5523","2","mardi","1680","Péchantrés (Nicolas de)","Géta","tragédie","5","vers","0","0","1687-01-29","144","84263","1687","1727","41"
"1687-02-16","1687","778","5523","2","dimanche","1680","Péchantrés (Nicolas de)","Géta","tragédie","5","vers","0","0","1687-01-29","144","84263","1687","1727","41"
"1687-02-12","1687","570","5159","2","mercredi","1680","Boursault (Edme)","Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)","comédie","4","vers","0","1","1683-03-05","373","415330","1683","1793","111"
"1686-02-26","1686","1098","5322","2","mardi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1687-02-17","1687","720","4972","2","lundi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-02-23","1687","1341","4972","2","dimanche","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-02-07","1687","887","5451","2","vendredi","1680","Corneille (Thomas), Donneau de Visé (Jean)","Inconnu (L')","comédie","5","vers","1","1","1675-11-17","126","106203","1680","1729","50"
"1721-09-02","1721","59","4969","9","mardi","1720","Corneille (Thomas)","Comtesse d'Orgueil (La) ou Le Marquis de Lorgnac","comédie","5","vers","0","0",,"58","27324","1687","1762","76"
"1682-03-14","1682","503","4857","3","samedi","1680","Molière (Jean-Baptiste Poquelin dit)","Amphitryon","comédie","3","vers libres","1","1",,"617","584458","1680","1792","113"
"1682-03-08","1682","981","5067","3","dimanche","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1682-02-26","1682","619","5717","2","jeudi","1680","Champmeslé (Charles Chevillet dit)","Parisien (Le)","comédie","5","vers","0","0",,"57","28108","1682","1724","43"
"1682-02-22","1682","1049","5717","2","dimanche","1680","Champmeslé (Charles Chevillet dit)","Parisien (Le)","comédie","5","vers","0","0",,"57","28108","1682","1724","43"
"1682-02-13","1682","987","5862","2","vendredi","1680","Genest (Charles-Claude)","Zélonide, princesse de Sparte","tragédie","5","vers","0","0",,"45","30288","1682","1705","24"
"1721-11-22","1721","487","5456","11","samedi","1720","Séguineau (Mr) ; Pralard (René)","Aégiste","tragédie","5","vers","0","0","1721-11-18","5","3303","1721","1721","1"
"1682-03-12","1682","628","5059","3","jeudi","1680","Molière (Jean-Baptiste Poquelin dit)","Avare (L')","comédie","5","prose","0","0",,"671","305860","1680","1793","114"
"1682-03-06","1682","595","5067","3","vendredi","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1682-02-20","1682","820","5717","2","vendredi","1680","Champmeslé (Charles Chevillet dit)","Parisien (Le)","comédie","5","vers","0","0",,"57","28108","1682","1724","43"
"1721-11-23","1721","1105","5140","11","dimanche","1720","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1682-02-15","1682","738","5862","2","dimanche","1680","Genest (Charles-Claude)","Zélonide, princesse de Sparte","tragédie","5","vers","0","0",,"45","30288","1682","1705","24"
"1721-11-20","1721","695","5456","11","jeudi","1720","Séguineau (Mr) ; Pralard (René)","Aégiste","tragédie","5","vers","0","0","1721-11-18","5","3303","1721","1721","1"
"1682-02-11","1682","227","5511","2","mercredi","1680","Corneille (Thomas)","Don Bertrand de Cigarral","comédie","5","vers","0","1",,"79","33474","1681","1716","36"
"1682-02-08","1682","1951","5862","2","dimanche","1680","Genest (Charles-Claude)","Zélonide, princesse de Sparte","tragédie","5","vers","0","0",,"45","30288","1682","1705","24"
"1682-02-07","1682","1506","5717","2","samedi","1680","Champmeslé (Charles Chevillet dit)","Parisien (Le)","comédie","5","vers","0","0",,"57","28108","1682","1724","43"
"1682-02-06","1682","1591","5862","2","vendredi","1680","Genest (Charles-Claude)","Zélonide, princesse de Sparte","tragédie","5","vers","0","0",,"45","30288","1682","1705","24"
"1682-02-03","1682","564","5427","2","mardi","1680","Molière (Jean-Baptiste Poquelin dit)","Tartuffe ou l'Imposteur","comédie","5","vers","0","0",,"956","485403","1680","1793","114"
"1721-12-07","1721","928","5073","12","dimanche","1720","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1721-12-04","1721","1057","5650","12","jeudi","1720","Jolly (François-Antoine)","Vengeance de l'amour (La)","comédie","5","vers","0","0","1721-12-04","1","1057","1721","1721","1"
"1687-01-07","1687","1176","4972","1","mardi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-01-26","1687","1190","4972","1","dimanche","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-01-13","1687","1113","5451","1","lundi","1680","Corneille (Thomas), Donneau de Visé (Jean)","Inconnu (L')","comédie","5","vers","1","1","1675-11-17","126","106203","1680","1729","50"
"1686-11-19","1686","133","5427","11","mardi","1680","Molière (Jean-Baptiste Poquelin dit)","Tartuffe ou l'Imposteur","comédie","5","vers","0","0",,"956","485403","1680","1793","114"
"1686-11-18","1686","264","5158","11","lundi","1680","Corneille (Pierre)","Menteur (Le)","comédie","5","vers","0","0",,"381","203355","1680","1792","113"
"1686-10-09","1686","966","5140","10","mercredi","1680","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1687-01-20","1687","931","4972","1","lundi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1722-01-23","1722","846","5021","1","vendredi","1720","Molière (Jean-Baptiste Poquelin dit)","Princesse d'Élide (La)","comédie-ballet","5","prose","1","1",,"74","68510","1692","1757","66"
"1687-02-04","1687","1017","5523","2","mardi","1680","Péchantrés (Nicolas de)","Géta","tragédie","5","vers","0","0","1687-01-29","144","84263","1687","1727","41"
"1686-12-22","1686","739","5322","12","dimanche","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1687-01-03","1687","675","4972","1","vendredi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-01-12","1687","1527","4972","1","dimanche","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-01-24","1687","730","4972","1","vendredi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-01-31","1687","690","5523","1","vendredi","1680","Péchantrés (Nicolas de)","Géta","tragédie","5","vers","0","0","1687-01-29","144","84263","1687","1727","41"
"1686-12-01","1686","422","5507","12","dimanche","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1686-11-21","1686","453","5472","11","jeudi","1680","Boyer (Claude, abbé) pseud : Pader d'Assézan","Antigone","tragédie","5","vers","0","0",,"9","4801","1686","1686","1"
"1736-01-06","1736","784","5596","1","vendredi","1730","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1686-10-13","1686","385","5140","10","dimanche","1680","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1686-10-07","1686","249","5217","10","lundi","1680","Molière (Jean-Baptiste Poquelin dit)","École des femmes (L')","comédie","5","prose","0","0",,"743","240020","1680","1793","114"
"1686-10-06","1686","422","5596","10","dimanche","1680","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1686-10-26","1686","347","5117","10","samedi","1680","Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)","Festin de Pierre (Le)","comédie","5","vers","0","0","1677-02-12","465","216028","1680","1792","113"
"1687-01-18","1687","1130","4972","1","samedi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-02-03","1687","1139","4972","2","lundi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1687-02-01","1687","732","5451","2","samedi","1680","Corneille (Thomas), Donneau de Visé (Jean)","Inconnu (L')","comédie","5","vers","1","1","1675-11-17","126","106203","1680","1729","50"
"1768-11-02","1768","1501","5140","11","mercredi","1760","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1682-01-27","1682","687","4857","1","mardi","1680","Molière (Jean-Baptiste Poquelin dit)","Amphitryon","comédie","3","vers libres","1","1",,"617","584458","1680","1792","113"
"1686-09-24","1686","239","4989","9","mardi","1680","Montfleury (Antoine Jacob dit)","Fille capitaine (La)","comédie","5","vers","0","0",,"215","105245","1685","1789","105"
"1682-01-22","1682","875","5067","1","jeudi","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1686-09-14","1686","137","5427","9","samedi","1680","Molière (Jean-Baptiste Poquelin dit)","Tartuffe ou l'Imposteur","comédie","5","vers","0","0",,"956","485403","1680","1793","114"
"1682-01-19","1682","686","5117","1","lundi","1680","Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)","Festin de Pierre (Le)","comédie","5","vers","0","0","1677-02-12","465","216028","1680","1792","113"
"1686-09-12","1686","1247","5073","9","jeudi","1680","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1686-09-07","1686","277","5059","9","samedi","1680","Molière (Jean-Baptiste Poquelin dit)","Avare (L')","comédie","5","prose","0","0",,"671","305860","1680","1793","114"
"1682-01-05","1682","842","5067","1","lundi","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1686-09-03","1686","229","5717","9","mardi","1680","Champmeslé (Charles Chevillet dit)","Parisien (Le)","comédie","5","vers","0","0",,"57","28108","1682","1724","43"
"1686-08-28","1686","193","5319","8","mercredi","1680","Molière (Jean-Baptiste Poquelin dit)","Étourdi ou les Contretemps (L')","comédie","5","vers","0","0",,"307","131337","1680","1792","113"
"1686-09-20","1686","265","5322","9","vendredi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-08-20","1686","264","4857","8","mardi","1680","Molière (Jean-Baptiste Poquelin dit)","Amphitryon","comédie","3","vers libres","1","1",,"617","584458","1680","1792","113"
"1682-01-11","1682","869","5846","1","dimanche","1680","Pradon (Nicolas)","Tarquin","tragédie","5","vers","0","0",,"4","3335","1682","1682","1"
"1681-11-20","1681","664","5059","11","jeudi","1680","Molière (Jean-Baptiste Poquelin dit)","Avare (L')","comédie","5","prose","0","0",,"671","305860","1680","1793","114"
"1681-11-16","1681","1202","5525","11","dimanche","1680","La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)","Hercule","tragédie","5","vers","0","0","1681-11-07","25","16222","1681","1687","7"
"1681-12-21","1681","1109","5500","12","dimanche","1680","La Chapelle (Jean de)","Cléopâtre","tragédie","5","vers","0","0","1681-12-12","111","65637","1681","1727","47"
"1686-08-21","1686","225","5507","8","mercredi","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1686-08-17","1686","311","5159","8","samedi","1680","Boursault (Edme)","Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)","comédie","4","vers","0","1","1683-03-05","373","415330","1683","1793","111"
"1682-01-13","1682","826","5846","1","mardi","1680","Pradon (Nicolas)","Tarquin","tragédie","5","vers","0","0",,"4","3335","1682","1682","1"
"1682-01-09","1682","1230","5846","1","vendredi","1680","Pradon (Nicolas)","Tarquin","tragédie","5","vers","0","0",,"4","3335","1682","1682","1"
"1682-01-07","1682","864","5067","1","mercredi","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1681-12-31","1681","421","5511","12","mercredi","1680","Corneille (Thomas)","Don Bertrand de Cigarral","comédie","5","vers","0","1",,"79","33474","1681","1716","36"
"1686-08-13","1686","175","5006","8","mardi","1680","Quinault (Philippe)","Mère coquette ou les Amants brouillés (La)","comédie","5","vers","0","0",,"255","115474","1681","1779","99"
"1681-12-30","1681","1009","5500","12","mardi","1680","La Chapelle (Jean de)","Cléopâtre","tragédie","5","vers","0","0","1681-12-12","111","65637","1681","1727","47"
"1741-04-30","1741","564","5140","4","dimanche","1740","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1681-11-17","1681","627","5427","11","lundi","1680","Molière (Jean-Baptiste Poquelin dit)","Tartuffe ou l'Imposteur","comédie","5","vers","0","0",,"956","485403","1680","1793","114"
"1681-12-10","1681","428","5693","12","mercredi","1680","Corneille (Thomas)","Geôlier de soi-même ou Jodelet prince (Le)","comédie","5","vers","0","0",,"180","87248","1681","1742","62"
"1681-12-26","1681","711","5140","12","vendredi","1680","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1686-07-26","1686","356","5160","7","vendredi","1680","Molière (Jean-Baptiste Poquelin dit)","Misanthrope (Le)","comédie","5","vers","0","0",,"592","384214","1680","1793","114"
"1686-07-24","1686","266","5158","7","mercredi","1680","Corneille (Pierre)","Menteur (Le)","comédie","5","vers","0","0",,"381","203355","1680","1792","113"
"1681-12-12","1681","1096","5500","12","vendredi","1680","La Chapelle (Jean de)","Cléopâtre","tragédie","5","vers","0","0","1681-12-12","111","65637","1681","1727","47"
"1681-11-23","1681","1324","5525","11","dimanche","1680","La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)","Hercule","tragédie","5","vers","0","0","1681-11-07","25","16222","1681","1687","7"
"1681-11-25","1681","579","5525","11","mardi","1680","La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)","Hercule","tragédie","5","vers","0","0","1681-11-07","25","16222","1681","1687","7"
"1686-05-17","1686","705","5322","5","vendredi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-06-22","1686","150","5507","6","samedi","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1686-06-28","1686","258","5778","6","vendredi","1680","Saint-Yon (pièce attribuée à Palaprat (Jean)","Mœurs du temps (Les) ou Les Façons du temps","comédie","5","prose","0","0","1685-12-13","12","9361","1685","1694","10"
"1686-05-18","1686","492","5160","5","samedi","1680","Molière (Jean-Baptiste Poquelin dit)","Misanthrope (Le)","comédie","5","vers","0","0",,"592","384214","1680","1793","114"
"1739-01-01","1739","537","5140","1","jeudi","1730","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1739-01-04","1739","855","5596","1","dimanche","1730","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1722-02-10","1722","331","5021","2","mardi","1720","Molière (Jean-Baptiste Poquelin dit)","Princesse d'Élide (La)","comédie-ballet","5","prose","1","1",,"74","68510","1692","1757","66"
"1686-07-02","1686","240","5159","7","mardi","1680","Boursault (Edme)","Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)","comédie","4","vers","0","1","1683-03-05","373","415330","1683","1793","111"
"1686-05-25","1686","297","5322","5","samedi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-06-10","1686","498","5073","6","lundi","1680","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1686-06-04","1686","635","5140","6","mardi","1680","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1739-02-08","1739","1556","5073","2","dimanche","1730","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1739-02-10","1739","1101","5073","2","mardi","1730","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1686-06-12","1686","366","5073","6","mercredi","1680","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1686-05-29","1686","238","4989","5","mercredi","1680","Montfleury (Antoine Jacob dit)","Fille capitaine (La)","comédie","5","vers","0","0",,"215","105245","1685","1789","105"
"1686-05-19","1686","1167","5322","5","dimanche","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1686-05-21","1686","430","5322","5","mardi","1680","Baron (Michel Boyron dit)","Homme à bonnes fortunes (L') / L'homme à bonne fortune (titre alt).","comédie","5","prose","0","0","1686-01-31","333","240094","1686","1793","108"
"1738-12-07","1738","1313","5140","12","dimanche","1730","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1722-02-03","1722","226","5140","2","mardi","1720","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1722-02-27","1722","448","5596","2","vendredi","1720","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1722-03-01","1722","669","5596","3","dimanche","1720","Corneille (Thomas) ; Donneau de Vizé (Jean)","Devineresse ou les Faux enchantements  (La)","comédie","5","prose","0","1",,"128","91869","1680","1739","60"
"1681-11-10","1681","336","5276","11","lundi","1680","Molière (Jean-Baptiste Poquelin dit)","Femmes savantes (Les)","comédie","5","vers","0","0",,"445","197314","1680","1793","114"
"1681-11-14","1681","813","5525","11","vendredi","1680","La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)","Hercule","tragédie","5","vers","0","0","1681-11-07","25","16222","1681","1687","7"
"1738-09-27","1738","1360","5729","9","samedi","1730","La Grange (ou Lagrange, Nicolas [de])","Rajeunissement inutile (Le)","comédie","3","vers","0","1","1738-09-27","7","4408","1738","1738","1"
"1681-11-13","1681","404","5617","11","jeudi","1680","Boisrobert (François Le Métel de)","Jalouse d'elle-même (La)","comédie","5","vers","0","0",,"10","4014","1681","1683","3"
"1686-04-29","1686","427","5507","4","lundi","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1686-04-23","1686","210","5159","4","mardi","1680","Boursault (Edme)","Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)","comédie","4","vers","0","1","1683-03-05","373","415330","1683","1793","111"
"1686-04-25","1686","488","5067","4","jeudi","1680","Corneille (Thomas)","Baron d'Albikrac (Le)","comédie","5","vers","0","0",,"166","106415","1682","1779","98"
"1696-05-18","1696","126","5427","5","vendredi","1690","Molière (Jean-Baptiste Poquelin dit)","Tartuffe ou l'Imposteur","comédie","5","vers","0","0",,"956","485403","1680","1793","114"
"1696-05-16","1696","248","5117","5","mercredi","1690","Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)","Festin de Pierre (Le)","comédie","5","vers","0","0","1677-02-12","465","216028","1680","1792","113"
"1681-10-31","1681","283","5401","10","vendredi","1680","Corneille (Pierre)","Polyeucte, martyr ","tragédie","5","vers","0","0",,"241","380971","1680","1789","110"
"1681-10-27","1681","486","5507","10","lundi","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1681-10-25","1681","368","5715","10","samedi","1680","Tristan L'Hermite","Parasite (Le)","comédie","5","vers","0","0",,"6","2211","1681","1683","3"
"1681-10-23","1681","428","5511","10","jeudi","1680","Corneille (Thomas)","Don Bertrand de Cigarral","comédie","5","vers","0","1",,"79","33474","1681","1716","36"
"1681-10-20","1681","504","5561","10","lundi","1680","Scarron (Paul)","Héritier ridicule ou la Dame intéressée (L')","comédie","5","vers","0","0",,"14","4934","1680","1706","27"
"1681-10-16","1681","479","5117","10","jeudi","1680","Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)","Festin de Pierre (Le)","comédie","5","vers","0","0","1677-02-12","465","216028","1680","1792","113"
"1686-12-28","1686","2085","4972","12","samedi","1680","Baron (Michel Boyron dit)","Coquette et la fausse prude (La)","comédie","5","prose","0","0","1686-12-28","181","122881","1686","1786","101"
"1681-11-09","1681","927","5525","11","dimanche","1680","La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)","Hercule","tragédie","5","vers","0","0","1681-11-07","25","16222","1681","1687","7"
"1741-02-15","1741","675","5073","2","mercredi","1740","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1681-10-22","1681","850","5516","10","mercredi","1680","Gilbert (Gabriel)","Amours de Diane et d'Endymion (Les) ou Endymion","tragédie","5","vers","1","1","1681-07-22","11","8747","1681","1685","5"
"1681-10-10","1681","568","5813","10","vendredi","1680","Boyer (Claude, abbé) ; Le Clerc (Michel)","Oreste","tragédie","5","vers","0","0","1681-10-10","3","1446","1681","1681","1"
"1681-10-14","1681","361","5813","10","mardi","1680","Boyer (Claude, abbé) ; Le Clerc (Michel)","Oreste","tragédie","5","vers","0","0","1681-10-10","3","1446","1681","1681","1"
"1681-10-09","1681","954","5140","10","jeudi","1680","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1741-01-22","1741","617","5140","1","dimanche","1740","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1741-02-05","1741","802","5073","2","dimanche","1740","Molière (Jean-Baptiste Poquelin dit)","Bourgeois gentilhomme (Le)","comédie-ballet","5","prose","0","1",,"291","378597","1680","1792","113"
"1741-01-06","1741","535","5203","1","vendredi","1740","Legrand (Marc-Antoine)","Triomphe du temps (Le)","divertissement comique","3","prose","1","1","1724-10-18","32","36119","1724","1763","40"
"1696-05-26","1696","189","5319","5","samedi","1690","Molière (Jean-Baptiste Poquelin dit)","Étourdi ou les Contretemps (L')","comédie","5","vers","0","0",,"307","131337","1680","1792","113"
"1696-06-01","1696","133","4989","6","vendredi","1690","Montfleury (Antoine Jacob dit)","Fille capitaine (La)","comédie","5","vers","0","0",,"215","105245","1685","1789","105"
"1696-06-03","1696","303","5319","6","dimanche","1690","Molière (Jean-Baptiste Poquelin dit)","Étourdi ou les Contretemps (L')","comédie","5","vers","0","0",,"307","131337","1680","1792","113"
"1696-06-05","1696","126","5159","6","mardi","1690","Boursault (Edme)","Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)","comédie","4","vers","0","1","1683-03-05","373","415330","1683","1793","111"
"1696-06-08","1696","75","4985","6","vendredi","1690","Montfleury (Antoine Jacob dit)","Femme juge et partie (La) / Femme juge (La) (titre alt.)","comédie","5","vers","0","0",,"292","121787","1681","1783","103"
"1696-06-13","1696","244","5006","6","mercredi","1690","Quinault (Philippe)","Mère coquette ou les Amants brouillés (La)","comédie","5","vers","0","0",,"255","115474","1681","1779","99"
"1696-06-22","1696","107","5670","6","vendredi","1690","Dancourt (Florent Carton dit)","Chevalier à la mode (Le)","comédie","5","prose","0","0","1687-10-24","288","153517","1687","1791","105"
"1681-10-04","1681","208","5006","10","samedi","1680","Quinault (Philippe)","Mère coquette ou les Amants brouillés (La)","comédie","5","vers","0","0",,"255","115474","1681","1779","99"
"1740-12-04","1740","696","5140","12","dimanche","1740","Molière (Jean-Baptiste Poquelin dit)","Malade imaginaire (Le)","comédie-ballet","3","vers","1","1",,"341","333392","1680","1792","113"
"1681-10-03","1681","477","5158","10","vendredi","1680","Corneille (Pierre)","Menteur (Le)","comédie","5","vers","0","0",,"381","203355","1680","1792","113"
"1681-10-01","1681","362","4958","10","mercredi","1680","Scarron (Paul)","Jodelet, ou le Maître valet","comédie","5","vers","0","0",,"219","145040","1681","1791","111"
"1681-09-29","1681","1004","5059","9","lundi","1680","Molière (Jean-Baptiste Poquelin dit)","Avare (L')","comédie","5","prose","0","0",,"671","305860","1680","1793","114"
"1681-09-23","1681","451","5158","9","mardi","1680","Corneille (Pierre)","Menteur (Le)","comédie","5","vers","0","0",,"381","203355","1680","1792","113"
"1681-09-20","1681","344","5217","9","samedi","1680","Molière (Jean-Baptiste Poquelin dit)","École des femmes (L')","comédie","5","prose","0","0",,"743","240020","1680","1793","114"
"1681-09-17","1681","549","5507","9","mercredi","1680","Hauteroche (Noël Lebreton, sieur de)","Crispin musicien","comédie","5","vers","0","1",,"141","66518","1680","1738","59"
"1681-09-15","1681","463","5693","9","lundi","1680","Corneille (Thomas)","Geôlier de soi-même ou Jodelet prince (Le)","comédie","5","vers","0","0",,"180","87248","1681","1742","62"
"1696-07-03","1696","199","5103","7","mardi","1690","Molière (Jean-Baptiste Poquelin dit)","Dépit amoureux (Le)","comédie","5","vers","0","0",,"208","102649","1681","1792","112"
"1696-07-10","1696","145","5511","7","mardi","1690","Corneille (Thomas)","Don Bertrand de Cigarral","comédie","5","vers","0","1",,"79","33474","1681","1716","36"
